ID DGE,Nombre Playa o ZBM,Municipio,Isla,Provincia,Clasificación,Grado de Protección,Afluencia maxima anual,Riesgo,Playa o ZBM,ID MAPAMA,Nombre MAPAMA,ID Pilotaje Litoral,Nombre Pilotaje Litoral,Bandera azul,Acceso PMR,Ducha adaptada,Aseo adaptado,Baño asistido,Sombra PMR,Aparcamientos,Aseo,Lavapies,Duchas,Alquiler de sombrillas,Alquiler de hamacas,Alquiler nautico,Area Infantil,Area Deportiva,Nombre Servicio Socorrismo,Longitud (m),Anchura (m),Composición,Color,Condiciones de baño,Condiciones de entorno,Condiciones de acceso,Carga poblacional,Latitud (º),Longitud (º),PSS Registrado DGSE,PSS Nº Registro,PSS Fecha Registro,Fecha de última actualización
767202400,Playa de Agua Dulce,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,,Playa,,,40673,PLAYA DE AGUA DULCE,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,34,13,Roca / Callaos,,,Urbana,,entre 20.000 y 100.000,"28°10'33.58903401""N","16°48'30.26871836""W",No,,,7/12/2023
767202500,Playa de Los Callados,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,,Playa,203815,Aguadulce,40058,PLAYA  AGUADULCE,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,215,40,Roca / Bolos,,Oleaje moderado,Aislada,A pie fácil / Coche,entre 20.000 y 100.000,"28°10'42.74080858""N","16°48'40.13365690""W",No,,,7/12/2023
767202600,Playa de San Juan,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Libre,Moderado,Media,,Playa,688,San Juan,,,No,Si,null,null,null,null,Si,Si,Si,Si,Si,Si,No,No,No,Plataforma de actividades subacuáticas (PASS),360,30,Arena,Oscura,Aguas tranquilas,Semiurbana,A pie fácil,entre 20.000 y 100.000,"28°10'49.07474201""N","16°48'48.85480677""W",No,,,7/12/2023
767202700,Caleta de Las Viejas,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,,ZBM,,,,CALETA DE LAS VIEJAS,No,Si,null,null,null,null,Si,No,No,No,No,No,No,No,Si,,31,10,Roca / Grava / Arena,,,Semiurbana,,entre 20.000 y 100.000,"28°10'54.66910318""N","16°49'08.84885373""W",No,,,7/12/2023
767202800,Playa de Fonsalía,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,,Playa,203827,Fonsalia,40059,PLAYA DE FONSALÍA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,135,25,Bolos / Grava,,Oleaje moderado,Urbana,Coche,entre 20.000 y 100.000,"28°11'10.38129789""N","16°49'16.15146305""W",No,,,7/12/2023
767202900,Playa de Los Tarajales,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,,Playa,,,,LOS TARAJALES,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,,,Roca / Callaos / Grava,,,Aislada,,entre 20.000 y 100.000,"28°11'25.81839946""N","16°49'24.42003866""W",No,,,7/12/2023
767203000,Playa La Carrera,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,,Playa,,,40672,PLAYA LA CARRERA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,167,12,Roca / Callaos / Grava,,,Aislada,,entre 20.000 y 100.000,"28°11'43.95974561""N","16°49'35.96648950""W",No,,,7/12/2023
767203100,Playa de Los Topos,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,,Playa,,,40671,PLAYA DE LOS TOPOS,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,128,12,Roca / Callaos / Grava,,,Aislada,,entre 20.000 y 100.000,"28°11'47.17319018""N","16°49'36.52003723""W",No,,,7/12/2023
767203200,Playa de Baja Larga,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,,Playa,687,Baja Larga,40060,PLAYA BAJA LARGA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,90,8,Grava / Arena,Oscura,Aguas tranquilas,Urbana,A pie fácil,entre 20.000 y 100.000,"28°11'53.27226018""N","16°49'41.25955909""W",No,,,7/12/2023
767203300,Playa Méndez,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,,Playa,686,Méndez,40061,PLAYA MÉNDEZ,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,50,15,Bolos / Grava,,Aguas tranquilas,Urbana,A pie fácil,entre 20.000 y 100.000,"28°11'59.00353247""N","16°49'40.32661344""W",No,,,7/12/2023
767203400,La Playita,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,,Playa,685,Alcalá,40062,PLAYA ALCALÁ,No,No,No,No,No,No,No,No,No,Si,Si,Si,No,No,No,Plataforma de actividades subacuáticas (PASS),30,15,Grava / Arena,Oscura,Aguas tranquilas,Urbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°12'02.11385355""N","16°49'43.23298504""W",No,,,19/8/2024
767203500,Pris de Alcalá,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Libre,Moderado,Alta,,ZBM,,,, ,No,No,null,null,null,null,Si,No,No,Si,Si,Si,No,No,No,Plataforma de actividades subacuáticas (PASS),,,Roca,,,Urbana,,entre 20.000 y 100.000,"28°12'03.68060344""N","16°49'45.88116417""W",No,,,7/12/2023
767203600,Piscina Sur de La Jaquita,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Libre,Moderado,Alta,,ZBM,,,,PISCINA SUR LA JAQUITA,No,Si,null,null,null,null,No,Si,No,Si,Si,Si,No,No,No,Inversiones hoteleras Las Jaquitas SL,,,Roca,,,Semiurbana,,entre 20.000 y 100.000,"28°12'17.67549293""N","16°50'04.28107266""W",No,,,7/12/2023
767203700,La Jaquita,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Libre,Alto,,,Playa,393801,La Jaquita,40063,,Si,Si,null,null,null,null,Si,Si,No,Si,Si,Si,No,No,No,Inversiones hoteleras Las Jaquitas SL,205,33,Grava / Arena,Oscura,Aguas tranquilas,Semiurbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°12'23.66342659""N","16°50'05.16213377""W",No,,,7/12/2023
767203800,Piscina Norte de La Jaquita,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Libre,Alto,null,,ZBM,,,,PISCINA NORTE LA JAQUITA,No,Si,null,null,null,null,No,Si,No,Si,Si,Si,No,No,No,Inversiones hoteleras Las Jaquitas SL,,,Roca,,,Semiurbana,,entre 20.000 y 100.000,"28°12'26.83801686""N","16°50'13.10060988""W",No,,,7/12/2023
767203900,Playa La piedra del Navío,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Peligrosa,Alto,null,,Playa,,,40670,PLAYA LA PIEDRA DEL NAVÍO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,153,18,Roca / Callaos / Grava,,,Aislada,,entre 20.000 y 100.000,"28°12'36.59895834""N","16°50'09.79097129""W",No,,,7/12/2023
767204000,Playa del Callado Chico,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,,Playa,203825,Callao Chico,40065,PLAYA CALLAO CHICO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,60,30,Grava / Arena,Oscura,Aguas tranquilas,Semiurbana,Coche,entre 20.000 y 100.000,"28°13'06.45424911""N","16°50'13.40791908""W",No,,,7/12/2023
767204100,Playa de Punta Blanca,Guía de Isora,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,,Playa,684,Punta Blanca,40064,PLAYA PUNTA BLANCA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,170,10,Bolos / Grava,,Aguas tranquilas,Aislada,A pie fácil / Coche,entre 20.000 y 100.000,"28°12'48.46292042""N","16°50'11.93044569""W",No,,,7/12/2023
768206100,El Socorro,Güimar,Tenerife,Santa Cruz de Tenerife,Peligrosa,Moderado,Media,Medio,Playa,693,El Socorro,40518,PLAYA DE EL SOCORRO ,No,No,null,null,null,null,Si,Si,No,Si,No,No,No,No,No,,1010,15,Callaos / Grava,,Oleaje fuerte,Semiurbana,A pie fácil / Coche,<5.000,"28°19'26.32182441""N","16°21'43.38536751""W",Si,0015-768206100 ,14/11/2019,7/12/2023
768206200,El Puertito,Güimar,Tenerife,Santa Cruz de Tenerife,Libre,Alto,Alta,Medio,Playa,692,El Puertito,40652,EL PUERTITO O PLAYA DEL CABEZO,No,Si,null,null,null,null,Si,Si,Si,Si,No,No,No,Si,Si,,723,12,Grava / Arena,Oscura,Aguas tranquilas,Urbana,A pie fácil,<5.000,"28°17'30.13238930""N","16°22'37.87635439""W",Si,0016-768206200 ,14/11/2019,7/12/2023
768206300,Piscina Natural La Caleta,Güimar,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,Bajo,ZBM,,,40596,Piscina natural La Caleta,No,Si,null,null,null,null,No,No,No,No,No,No,No,No,No,,16,13,Hormigón,,Aguas tranquilas,Urbana,A pie fácil / Coche,<5.000,"28°16'31.10481374""N","16°23'02.10713490""W",Si,,14/11/2019,7/12/2023
768206400,El Charquito,Güimar,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,Bajo,ZBM,,,40595,Playa del Espigon,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,20,6,Callaos,,Oleaje moderado,Urbana,A pie fácil / Coche,<5.000,"28°16'29.87815303""N","16°23'03.51401766""W",Si,,14/11/2019,7/12/2023
768206500,Playa de La Caleta,Güimar,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,Bajo,Playa,,,40594,Playa Caleta,No,Si,null,null,null,null,No,Si,No,No,No,No,No,No,No,,29,14,Grava / Arena,,Oleaje moderado,Urbana,A pie fácil / Coche,<5.000,"28°16'21.14577580""N","16°23'05.26569388""W",Si,,14/11/2019,7/12/2023
768206600,Piscina natural de Punta Prieta,Güimar,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,Bajo,ZBM,,,40593,Piscina natural de Punta Prieta,No,Si,null,null,null,null,No,No,No,No,No,No,No,No,No,,19,17,Hormigón,,Aguas tranquilas,Urbana,A pie fácil / Coche,<5.000,"28°15'52.57785302""N","16°23'15.46011806""W",Si,,14/11/2019,7/12/2023
768206700,Piscina natural Los Barrancos,Güimar,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,Bajo,ZBM,,,40592,Piscina natural Los Barrancos,No,Si,null,null,null,null,No,Si,No,No,No,No,No,No,No,,27,17,Hormigón,,Aguas tranquilas,Urbana,A pie fácil / Coche,<5.000,"28°15'36.37881737""N","16°23'33.05178636""W",Si,,14/11/2019,7/12/2023
768206800,El Caletón,Güimar,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,Medio,ZBM,,,40590,Playa el Caleton,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,9,9,Callaos / Grava / Arena,,Oleaje moderado,Urbana,A pie fácil / Coche,<5.000,"28°14'58.95217811""N","16°23'53.36282255""W",Si,,14/11/2019,7/12/2023
768206900,Rabiosa,Güimar,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,Medio,ZBM,,,40589,Playa Rabiosa,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,36,12,Grava / Callaos,,Oleaje moderado,Urbana,A pie fácil / Coche,<5.000,"28°14'58.01427679""N","16°23'53.31570629""W",Si,,14/11/2019,7/12/2023
768207000,El Tablado,Güimar,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,Medio,ZBM,,,40585,El tabalado,No,No,null,null,null,null,No,Si,No,No,No,No,No,No,No,,14,7,Grava / Callaos,,Oleaje moderado,Urbana,A pie fácil / Coche,<5.000,"28°14'23.14979301""N","16°24'14.64645041""W",Si,,14/11/2019,7/12/2023
769210100,San Marcos,Icod de los Vinos,Tenerife,Santa Cruz de Tenerife,Libre,Moderado,Media,Medio,Playa,695,San Marcos,40084,PLAYA SAN MARCOS,No,Si,null,null,null,null,No,Si,No,Si,No,No,No,No,No,Cruz Roja,160,40,Arena,Oscura,Oleaje moderado,Urbana,A pie fácil,entre 20.000 y 100.000,"28°22'40.92138167""N","16°43'25.67765192""W",No,,,7/12/2023
769210200,El Monis,Icod de los Vinos,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,Bajo,Playa,694,El Monis,40085,PLAYA EL MONIS,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,130,42,Callaos / Arena,Oscura,Oleaje fuerte,Semiurbana,A pie difícil,entre 20.000 y 100.000,"28°22'50.47758622""N","16°43'22.56526208""W",No,,,7/12/2023
770212100,Playa Caleta de la Barranquera,San Cristóbal de La Laguna,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,Moderado,ZBM,,,40660,PLAYA CALETA DE LA BARRANQUERA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,Proactiva,112,33,Roca / Callaos,,,Aislada,,más de 100.000,"28°32'16.74648583""N","16°23'46.43362115""W",No,,,19/8/2024
770212200,Playa del Guincho o Caleta del Muerto,San Cristóbal de La Laguna,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,null,,Playa,,,40659,PLAYA CALETA DEL MUERTO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,140,22,Roca / Callaos,,,Aislada,,más de 100.000,"28°32'28.30113690""N","16°23'30.97192014""W",No,,,7/12/2023
770212500,Piscinas Naturales de Jover,San Cristóbal de La Laguna,Tenerife,Santa Cruz de Tenerife,Libre,Alto,Alta,Bajo,ZBM,,,40656,PISCINA NATURAL DE JOVER,Si,No,null,null,null,null,No,No,No,Si,No,No,No,No,No,Proactiva,209,15,Roca / Cemento,,,Semiurbana,,más de 100.000,"28°32'49.13534612""N","16°22'13.18750088""W",No,,,19/8/2024
770212600,Playa Las Cañitas,San Cristóbal de La Laguna,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,Medio,Playa,,,40655,PLAYA LAS CAÑITAS,No,No,null,null,null,null,No,Si,No,No,No,No,No,No,No,Proactiva,161,20,Roca / Callaos,,,Aislada,,más de 100.000,"28°32'47.76242934""N","16°22'08.75747119""W",No,,,19/8/2024
770212700,Playa y Piscinas Naturales de Bajamar,San Cristóbal de La Laguna,Tenerife,Santa Cruz de Tenerife,Peligrosa,Alto,Alta,Bajo,Playa,702,San Juan,40552,PLAYA DE BAJAMAR,Si,Si,null,null,null,null,No,Si,Si,Si,No,No,No,Si,Si,Proactiva,200,25,Grava / Arena,Oscura,Oleaje moderado,Urbana,A pie fácil / Coche,más de 100.000,"28°33'19.69939778""N","16°20'44.13717882""W",No,,,7/12/2023
770212800,Playa del Arenal,San Cristóbal de La Laguna,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,Baja,,Playa,701,Arenal,40551,PLAYA DEL ARENAL,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,700,25,Grava / Arena,Oscura,Oleaje fuerte,Aislada,A pie fácil,más de 100.000,"28°33'29.41870734""N","16°20'00.47751922""W",No,,,7/12/2023
770212900,Playa El Roquete,San Cristóbal de La Laguna,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,Media,,Playa,700,El Roquete,40550,PLAYA EL JUNQUILLO O EL ROQUETE,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,120,25,Grava,,Oleaje moderado,Urbana,A pie fácil / Coche,más de 100.000,"28°33'48.07486049""N","16°19'55.30085212""W",No,,,7/12/2023
770213200,Piscina Natural de Punta del Hidalgo,San Cristóbal de La Laguna,Tenerife,Santa Cruz de Tenerife,Libre,Alto,Alta,Medio,ZBM,,,40645,PISCINAS NATURALES DE PUNTA HIDALGO,Si,Si,null,null,null,null,No,No,No,Si,No,No,No,No,No,Proactiva,98,9,Cemento,,,Urbana,,más de 100.000,"28°33'59.37172695""N","16°19'54.86520592""W",No,,,19/8/2024
770213300,Playa del Cercado,San Cristóbal de La Laguna,Tenerife,Santa Cruz de Tenerife,Peligrosa,Moderado,Media,Bajo,Playa,,,40646,40646 PLAYA SIN NOMBRE,No,Si,null,null,null,null,No,No,No,No,No,No,No,Si,No,,165,44,Callaos / Arena,Oscura,,Urbana,,más de 100.000,"28°34'01.02780066""N","16°19'56.97143446""W",No,,,7/12/2023
770213400,Playa de Las Cuevillas,San Cristóbal de La Laguna,Tenerife,Santa Cruz de Tenerife,Peligrosa,Moderado,Media,Bajo,Playa,,,40644,40644 PLAYA SIN NOMBRE (CALETA DEL BURRO),No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,37,13,Callaos / Arena,Oscura,,Urbana,,más de 100.000,"28°34'05.88656915""N","16°19'56.58676197""W",No,,,7/12/2023
770213500,Playa 7 Chorros,San Cristóbal de La Laguna,Tenerife,Santa Cruz de Tenerife,Peligrosa,Moderado,Baja,Bajo,Playa,699,Arenisco,40549,PLAYA ARENISCO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,80,10,Grava,,Oleaje moderado,Urbana,A pie fácil / Coche,más de 100.000,"28°34'13.11997350""N","16°20'00.55968213""W",No,,,7/12/2023
770213700,Playa El Navío,San Cristóbal de La Laguna,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,Baja,,Playa,698,El Navío,40548,PLAYA  EL NAVÍO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,350,30,Bolos / Grava / Arena,Oscura,Oleaje fuerte,Aislada,A pie difícil,más de 100.000,"28°34'15.95129229""N","16°18'57.23418014""W",No,,,7/12/2023
770213800,Playa de Troche,San Cristóbal de La Laguna,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,Baja,,Playa,697,Troche,40547,PLAYA DE TROCHE,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,390,25,Bolos / Grava,,Oleaje fuerte,Aislada,A pie difícil,más de 100.000,"28°34'16.49252127""N","16°18'39.82807220""W",No,,,7/12/2023
771216100,El Caletón,La Matanza de Acentejo,Tenerife,Santa Cruz de Tenerife,Libre,Moderado,Media,,Playa,704,El Caletón,40560,PLAYA  EL CALETÓN,No,No,null,null,null,null,Si,Si,No,No,No,No,No,No,No,,60,20,Bolos / Grava / Arena,Oscura,Oleaje moderado,Urbana,A pie fácil,entre 5.000 y 20.000,"28°27'30.04883290""N","16°27'50.22585291""W",No,,,7/12/2023
772218100,Playa El Bollullo,La Orotava,Tenerife,Santa Cruz de Tenerife,Peligrosa,Moderado,Media,,Playa,707,,40100,PLAYA EL BOLLULLO,No,No,null,null,null,null,No,Si,No,No,Si,Si,No,No,No,,200,40,Arena,Oscura,Oleaje fuerte,Aislada,A pie fácil / Coche,entre 20.000 y 100.000,"28°25'03.98897163""N","16°31'12.13063226""W",No,,,7/12/2023
772218200,Playa los Patos,La Orotava,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,Media,,Playa,706,,40101,PLAYA LOS PATOS,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,900,45,Arena,Oscura,Oleaje fuerte,Aislada,A pie difícil,entre 20.000 y 100.000,"28°25'10.97227107""N","16°30'41.21937701""W",No,,,7/12/2023
772218300,Playa El Ancón,La Orotava,Tenerife,Santa Cruz de Tenerife,Peligrosa,Moderado,Media,,Playa,705,,40102,PLAYA DEL ANCON,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,200,20,Arena,Oscura,Oleaje fuerte,Aislada,A pie difícil,entre 20.000 y 100.000,"28°25'26.91605406""N","16°30'14.38981458""W",No,,,7/12/2023
773220100,Martianez,Puerto de la Cruz,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,,Playa,715,Martianez,40099,PLAYA MARTIANEZ,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,PAMARSA,350,40,Bolos / Arena,Oscura,Oleaje moderado,Urbana,A pie fácil / Coche,46053,"28°25'09.55191742""N","16°32'30.34232222""W",Si,,1/1/2022,19/8/2024
773220200,San Telmo,Puerto de la Cruz,Tenerife,Santa Cruz de Tenerife,Libre,Moderado,Media,,Playa,716,San Telmo,40098,PLAYA SAN TELMO,No,No,No,Si,null,null,No,Si,No,Si,No,No,No,No,No,PAMARSA,20,20,Grava / Arena,Oscura,Oleaje moderado,Urbana,A pie fácil,46053,"28°25'02.94064834""N","16°32'47.78530940""W",No,,,19/8/2024
773220300,El Muelle,Puerto de la Cruz,Tenerife,Santa Cruz de Tenerife,Libre,Moderado,Media,Medio,Playa,717,El Muelle,40097,PLAYA EL MUELLE,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,,50,15,Grava / Arena,Oscura,Oleaje moderado,Urbana,A pie fácil / Coche,46053,"28°25'03.40640751""N","16°33'01.56873421""W",No,,,19/8/2024
773220400,Playa Jardín,Puerto de la Cruz,Tenerife,Santa Cruz de Tenerife,Libre,Moderado,Media,Medio,Playa,718,Playa Jardín,40096,PLAYA JARDIN,No,Si,Si,Si,No,No,Si,Si,Si,Si,Si,Si,No,No,Si,,250,40,Arena,Oscura,Oleaje moderado,Urbana,A pie fácil / Coche,46053,"28°24'47.85586918""N","16°33'33.40063619""W",No,,,19/8/2024
773220500,Playa Chica,Puerto de la Cruz,Tenerife,Santa Cruz de Tenerife,Libre,Moderado,Media,Medio,Playa,726,Playa Chica,40095,PLAYA CHICA,No,No,null,null,null,null,Si,Si,Si,Si,No,No,No,No,No,,130,10,Arena,Oscura,Oleaje moderado,Urbana,A pie fácil / Coche,46053,"28°24'43.49010954""N","16°33'40.39227788""W",No,,,19/8/2024
773220600,Playa Punta Brava,Puerto de la Cruz,Tenerife,Santa Cruz de Tenerife,Libre,Moderado,Media,Medio,Playa,203806,Playa Punta Brava,40094,PLAYA PUNTA BRAVA,No,Si,Si,Si,null,No,Si,Si,No,Si,Si,Si,No,No,Si,PAMARSA,260,40,Arena,Oscura,Oleaje moderado,Urbana,A pie fácil / Coche,46053,"28°24'38.83925090""N","16°33'47.62536550""W",No,,,19/8/2024
774223100,Playa La Grimona,Los Realejos,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Moderado,Media,Alto,Playa,203804,Playa La Grimona,40089,PLAYA LA GRIMONA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,300,10,Bolos / Grava / Arena,Oscura,Oleaje fuerte,Semiurbana,A pie difícil,entre 20.000 y 100.000,"28°23'38.10138553""N","16°36'34.45526555""W",No,,,7/12/2023
774223200,Playa El Socorro,Los Realejos,Tenerife,Santa Cruz de Tenerife,Peligrosa,Alto,Alta,Alto,Playa,709,El Socorro,40090,PLAYA EL SOCORRO,Si,No,null,null,null,null,Si,Si,No,Si,No,No,No,No,Si,Bomberos voluntarios,400,60,Arena,Oscura,Oleaje fuerte,Aislada,A pie fácil / Coche,entre 20.000 y 100.000,"28°23'39.24537959""N","16°36'11.48091044""W",No,,,7/12/2023
774223300,El Guindaste,Los Realejos,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,null,Alto,ZBM,,,,El Guindaste,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,,,Roca,,,Aislada,,entre 20.000 y 100.000,"28°24'00.86123887""N","16°35'46.54600870""W",No,,,7/12/2023
774223400,Playa de Castro,Los Realejos,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,,Alto,Playa,711,Castro,40091,PLAYA DE CASTRO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,200,31,Bolos / Arena,Oscura,Oleaje moderado,Aislada,A pie difícil,entre 20.000 y 100.000,"28°23'51.51184061""N","16°35'33.40632910""W",No,,,7/12/2023
774223500,Playa La Fajana,Los Realejos,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,,Alto,Playa,710,Playa Gordejuela,40092,PLAYA GORDEJUELA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,300,20,Bolos / Arena,Oscura,Oleaje fuerte,Aislada,A pie difícil,entre 20.000 y 100.000,"28°23'53.23403179""N","16°35'16.35334296""W",No,,,7/12/2023
774223600,Playa de Los Roques,Los Realejos,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,Baja,,Playa,708,El Roque,40093,PLAYA DE EL ROQUE,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,350,20,Bolos / Roca / Arena,Oscura,Oleaje fuerte,Aislada,A pie fácil,entre 20.000 y 100.000,"28°24'14.02195519""N","16°34'24.13998081""W",No,,,7/12/2023
775226100,Playa Moro,El Rosario,Tenerife,Santa Cruz de Tenerife,Libre,Alto,Alta,Bajo,Playa,664,Tabaiba,40525,PLAYA DE TABAIBA,No,No,null,null,null,null,Si,Si,No,No,No,No,No,No,No,,40,15,Grava / Arena,Oscura,Aguas tranquilas,Urbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°24'07.71112342""N","16°19'49.40455154""W",Si,0086-775226100,1/8/2019,7/12/2023
775226200,Playa de La Nea,El Rosario,Tenerife,Santa Cruz de Tenerife,Libre,Alto,Alta,Bajo,Playa,665,La Nea,40527,PLAYA DE LA NEA,No,Si,null,null,null,null,Si,Si,No,No,Si,Si,No,No,No,Cruz Roja,295,25,Grava / Arena,Oscura,Oleaje moderado,Semiurbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°24'13.74515367""N","16°19'06.17299460""W",Si,0087-775226200,1/8/2019,7/12/2023
775226300,Playa de Radazul,El Rosario,Tenerife,Santa Cruz de Tenerife,Libre,Alto,Alta,Bajo,Playa,203830,Radazul,40526,PLAYA RADAZUL O PLAYA DEL LITORAL DEL ROSARIO,No,Si,null,null,null,null,Si,Si,Si,Si,Si,Si,No,Si,No,Cruz Roja,30,32,Arena,Oscura,Oleaje moderado,Urbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°24'05.64488898""N","16°19'30.75985819""W",Si,0088-775226300,1/8/2019,7/12/2023
775226400,Playa Verrugato,El Rosario,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,Bajo,Playa,,,,,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,10,5,Callaos / Grava / Arena,,,Semiurbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°24'28.81705294""N","16°18'42.18664245""W",Si,,,7/12/2023
775226500,ZBM de Boca Cangrejo,El Rosario,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,Bajo,ZBM,,,,,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,,,Roca,,,Semiurbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°24'23.05357325""N","16°18'53.67852122""W",Si,,,7/12/2023
775226600,Playa de Tabaiba I y II,El Rosario,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,Bajo,Playa,,,40616,40616PLAYA SIN NOMBRE,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,90,10,Callaos / Grava / Arena,,,Semiurbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°24'07.89167687""N","16°19'46.73153741""W",Si,,,7/12/2023
775226700,Piscina Natural de Tabaiba,El Rosario,Tenerife,Santa Cruz de Tenerife,Libre,Alto,Alta,Bajo,ZBM,,,40617,PISCINA NATURAL DEL ROSARIO,No,No,null,null,null,null,No,Si,No,No,No,No,No,No,Si,,37,19,,,Aguas tranquilas,Urbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°24'06.63928830""N","16°19'51.03803448""W",Si,0089-775226700,1/8/2019,7/12/2023
